horas_estudio,notas
3.195906790411752,1.917544074247051
9.75709499277201,5.8542569956632065
4.537879522000844,2.722727713200506
9.02841899659402,5.4170513979564126
6.680247633975366,4.008148580385219
8.153301731874835,4.891981039124901
5.523733837946729,3.314240302768037
6.192134961637232,3.7152809769823394
5.432659244369775,3.259595546621865
2.7571868901824006,1.6543121341094404
7.502069037353548,4.501241422412129
3.526951261967702,2.116170757180621
1.2188436978830846,0.7313062187298507
6.80925066316451,4.085550397898706
2.5939961146634403,1.5563976687980643
9.464127259176228,5.678476355505738
9.585357193023286,5.7512143158139715
9.233779511984036,5.540267707190422
4.331428302298999,2.598856981379399
1.1391095487598069,0.6834657292558841
9.354867063289529,5.612920237973718
4.8536573348558285,2.912194400913497
9.699893371393026,5.819936022835815
9.672579793803276,5.803547876281966
8.677085099206241,5.206251059523745
3.6500400286262713,2.190024017175763
4.465879557417328,2.6795277344503963
8.660230043651712,5.1961380261910275
3.852298046406499,2.311378827843899
2.5254347201748324,1.5152608321048993
6.0112113621251515,3.6067268172750913
9.425392967447028,5.6552357804682165
7.264268170074757,4.358560902044855
6.1305505308042845,3.678330318482571
1.8745884439369167,1.1247530663621501
6.535065040292528,3.921039024175516
9.91048465093837,5.946290790563022
2.260756137128716,1.3564536822772297
5.664966871273631,3.3989801227641783
8.8963576473516,5.33781458841096
7.66691755978784,4.600150535872704
7.273141668957412,4.363885001374447
7.322356755883983,4.39341405353039
4.2354203609777965,2.541252216586678
3.64232659838044,2.185395959028264
8.284250399306622,4.9705502395839725
8.291020552112627,4.974612331267576
8.803650867220934,5.282190520332561
9.219164973008242,5.531498983804946
5.60208158974844,3.361248953849064
5.513646652184796,3.3081879913108776
8.184656610700976,4.910793966420585
6.849675376999887,4.109805226199931
7.31770189531933,4.390621137191598
8.16213402492491,4.897280414954946
9.010048076358096,5.406028845814857
4.041956411663822,2.425173846998293
4.380246573759496,2.628147944255698
1.845837458567821,1.1075024751406926
6.204521268965566,3.7227127613793396
1.3234804641706788,0.7940882785024073
5.190382163192141,3.114229297915285
5.883801712368189,3.5302810274209135
3.5788712691545594,2.1473227614927355
6.317499345121097,3.7904996070726584
1.2745022494514449,0.7647013496708669
1.3361336987429298,0.8016802192457578
8.403405045936925,5.042043027562155
4.241715772701366,2.5450294636208195
2.143544613866963,1.2861267683201776
5.700189340493239,3.4201136042959437
7.9299419778874976,4.757965186732498
2.9423892474715885,1.765433548482953
6.606014282371002,3.9636085694226013
1.768127184943912,1.060876310966347
1.4651354905174694,0.8790812943104817
5.782191684113332,3.4693150104679993
5.865716094490959,3.5194296566945753
6.736869113483859,4.042121468090316
7.534822003503954,4.520893202102372
9.782668715162812,5.869601229097688
5.646703134710758,3.3880218808264546
3.9066082564712135,2.343964953882728
8.156675752918332,4.894005451750999
3.437490261358668,2.062494156815201
4.950742786350725,2.970445671810435
1.7061074320803935,1.023664459248236
1.2281566907391177,0.7368940144434706
9.663835732101326,5.798301439260796
8.523821084609853,5.114292650765912
7.263767854843282,4.358260712905969
4.680576499728429,2.8083458998370574
2.559648880637612,1.5357893283825672
2.4079333840397745,1.4447600304238648
3.252186083481358,1.9513116500888148
5.943039982355084,3.5658239894130506
7.431363304300561,4.458817982580336
6.941776390459581,4.165065834275748
3.5194050725134858,2.1116430435080917
9.593787525968747,5.756272515581248
7.641072250261916,4.58464335015715
5.989186472602606,3.593511883561564
6.5054867161091705,3.9032920296655025
4.776400561850109,2.8658403371100656
3.229578905510417,1.9377473433062502
4.2037541078613545,2.5222524647168125
7.820614994179322,4.692368996507593
1.1295413976678028,0.6777248386006817
2.0446537645622462,1.2267922587373477
1.4140237781957747,0.8484142669174648
1.3665592208707311,0.8199355325224387
8.699145256099065,5.219487153659439
7.332920734420213,4.399752440652128
5.267564461785927,3.1605386770715564
1.8805074458590134,1.128304467515408
5.4245428760514915,3.2547257256308946
5.261245937025091,3.1567475622150547
2.5588168291901368,1.5352900975140822
4.904664843141758,2.9427989058850543
4.586542609576361,2.7519255657458164
6.542650882469948,3.925590529481969
6.715842857808794,4.029505714685277
1.4077360879484007,0.8446416527690405
4.371513531638241,2.6229081189829446
6.632739241428127,3.9796435448568763
5.528226327220789,3.3169357963324737
8.7084085706949,5.225045142416939
6.928242684570505,4.156945610742303
2.466409843732867,1.4798459062397202
1.6351187266038685,0.981071235962321
6.78177350385684,4.069064102314104
1.2386017948745964,0.7431610769247579
6.2719802314611695,3.7631881388767012
9.462072172824618,5.6772433036947705
6.179267600882911,3.7075605605297466
4.493529335858697,2.696117601515218
6.789593965981179,4.0737563795887075
5.12427601442365,3.07456560865419
5.910551103843415,3.5463306623060484
9.473183278988726,5.683909967393236
4.474923740206968,2.6849542441241807
9.650715074415228,5.790429044649137
9.148155777604574,5.488893466562744
2.762120213103668,1.6572721278622007
1.624251707876489,0.9745510247258935
1.9070020123968399,1.1442012074381038
1.1639964308639477,0.6983978585183686
1.8499866468033557,1.1099919880820135
7.147060960747211,4.288236576448327
1.6406978361420608,0.9844187016852365
3.8707806726438516,2.3224684035863112
8.60387779872509,5.162326679235054
1.209447421622433,0.7256684529734597
8.330216343300421,4.998129805980253
3.5366929729605996,2.12201578377636
2.0634834485949063,1.2380900691569439
7.270634488277356,4.362380692966413
6.660485621018956,3.996291372611374
8.897248121743477,5.338348873046086
7.615639394234972,4.569383636540983
8.231328373463636,4.938797024078182
3.538311153141758,2.1229866918850546
2.5969558940175053,1.5581735364105032
7.755532764767725,4.653319658860635
8.261512653405376,4.956907592043225
9.91454627800606,5.9487277668036365
4.713559092202838,2.828135455321703
4.348162772135049,2.6088976632810295
7.987716646677971,4.792629988006783
4.06723186227716,2.440339117366296
9.376815930432082,5.626089558259249
8.725714766587107,5.235428859952264
4.860946246375165,2.916567747825099
7.757839610123476,4.6547037660740855
7.7908858667621415,4.674531520057285
1.9281148195233935,1.1568688917140362
9.1229761601161,5.473785696069659
5.547271352030714,3.3283628112184287
8.438117194969674,5.062870316981805
3.880446409275506,2.3282678455653034
9.059709056465804,5.435825433879483
4.502815108607468,2.7016890651644805
1.0975388633226852,0.6585233179936111
9.148437787773373,5.489062672664024
1.821580091075202,1.0929480546451211
3.873822738313734,2.3242936429882404
9.550557703457244,5.730334622074346
9.555464322438006,5.733278593462804
6.160940993109575,3.696564595865745
6.686534909528193,4.011920945716915
5.036009697804878,3.021605818682927
3.638896945282581,2.183338167169549
3.957980908329244,2.3747885449975463
7.052666104693346,4.2315996628160075
7.77137076493912,4.662822458963472
8.124211393532637,4.874526836119582
8.106563285150985,4.863937971090591
1.8208549274382133,1.092512956462928
5.449782742323233,3.26986964539394
1.5180288401497986,0.9108173040898792
5.94575994091362,3.567455964548172
4.973774512360393,2.984264707416236
8.989337644824698,5.3936025868948185
4.158235112968708,2.4949410677812245
2.053603147848453,1.2321618887090717
2.2869251384755227,1.3721550830853138
7.85359568545725,4.71215741127435
6.56396256984635,3.93837754190781
1.9101040851051123,1.1460624510630673
1.756961255034977,1.054176753020986
7.30872218313208,4.385233309879248
1.6548670572777417,0.992920234366645
8.396740533613206,5.0380443201679235
7.3561800444084655,4.41370802664508
1.7321390257770979,1.0392834154662587
1.7635394267667273,1.0581236560600364
9.87975620651058,5.927853723906348
4.368437161805083,2.62106229708305
4.335779323602019,2.6014675941612113
8.315196105317522,4.989117663190513
9.525237196454729,5.7151423178728376
9.874009574405838,5.924405744643503
7.780403667330475,4.668242200398285
4.386336269778242,2.6318017618669454
1.7515064502880189,1.0509038701728113
7.994322243346931,4.796593346008159
6.025638247622245,3.6153829485733473
4.817998083222786,2.8907988499336716
9.157189465852625,5.494313679511575
2.000777340755362,1.2004664044532172
5.433625938617732,3.2601755631706393
1.1021828029067717,0.6613096817440631
5.217945777947136,3.1307674667682814
1.5067294811365362,0.9040376886819217
2.0693612464126474,1.2416167478475884
2.057736220993944,1.2346417325963663
6.842892719044572,4.105735631426744
7.71440391338881,4.628642348033286
6.250318885874437,3.750191331524662
9.659552936270877,5.795731761762527
4.373835215713337,2.624301129428002
3.571408776536747,2.1428452659220483
8.817392153705143,5.290435292223086
3.0123625466750736,1.8074175280050442
9.669002854965502,5.801401712979301
1.109390272208347,0.6656341633250082
9.728909440368751,5.8373456642212505
1.388439207555185,0.833063524533111
9.02028802328264,5.412172813969585
5.749309981776698,3.449585989066019
9.936683165073703,5.962009899044221
1.6641690826185898,0.9985014495711539
5.984688559611887,3.590813135767132
9.72372282057189,5.834233692343133
5.707880597531339,3.424728358518804
6.664587743217362,3.9987526459304172
7.261738200861554,4.357042920516933
5.090869582909959,3.0545217497459753
6.648022720756571,3.988813632453942
6.258828807307902,3.755297284384741
9.110422094418901,5.46625325665134
1.409017423073121,0.8454104538438725
3.528668706330073,2.1172012237980438
9.553703356689029,5.732222014013417
9.012374055018247,5.407424433010949
5.100910775071417,3.06054646504285
6.581193380213831,3.948716028128298
3.496430646830194,2.0978583880981163
2.6930904375138516,1.615854262508311
5.173285644459839,3.1039713866759038
4.180170052234475,2.5081020313406848
6.252905006657849,3.751743003994709
1.6996117326848634,1.019767039610918
9.769553268995498,5.861731961397299
9.875896700316426,5.9255380201898555
7.2834554261777065,4.370073255706624
5.824867297097083,3.49492037825825
3.78574854657695,2.2714491279461697
8.324155177362538,4.994493106417523
7.162580552984913,4.297548331790948
2.463552454104022,1.478131472462413
9.198344660444583,5.51900679626675
8.402835186308522,5.0417011117851125
9.548199219627316,5.7289195317763895
7.531475575495239,4.518885345297143
6.520736763422109,3.9124420580532657
4.76418732661557,2.858512395969342
9.39455635018612,5.636733810111672
8.794575005503674,5.276745003302205
1.4069680309557047,0.8441808185734228
1.2373027704752682,0.7423816622851609
4.388170301902447,2.632902181141468
8.294979977036496,4.976987986221897
9.8854851638345,5.931291098300701
2.3537520199317536,1.4122512119590522
6.347176438169216,3.8083058629015296
4.428017709679194,2.656810625807516
9.72922958033143,5.837537748198858
8.579070308221379,5.147442184932827
8.54495834240024,5.126975005440145
5.218238438154732,3.1309430628928396
4.733375521038987,2.8400253126233923
3.4606636473763563,2.076398188425814
1.507379469858344,0.9044276819150064
8.782501386295479,5.269500831777287
8.316109082170698,4.989665449302418
9.997459059575176,5.998475435745105
9.969731533665149,5.98183892019909
5.998885350423647,3.599331210254188
7.9208867366245945,4.7525320419747565
9.502891568941852,5.70173494136511
8.646826516096702,5.1880959096580215
3.226132915688779,1.9356797494132671
5.054897217790842,3.032938330674505
2.162434736363455,1.2974608418180729
9.586459245328502,5.751875547197101
6.455571710057921,3.873343026034753
3.0577852495311646,1.8346711497186987
7.045306159652711,4.227183695791626
6.5631541641210625,3.9378924984726376
4.223464462295564,2.5340786773773387
2.022018329796661,1.2132109978779968
7.044158760335196,4.226495256201118
5.68276930813414,3.409661584880484
7.950865525620754,4.770519315372452
5.68147151000794,3.408882906004764
8.669633502866862,5.201780101720117
5.9671615489703695,3.580296929382222
6.0484417438184765,3.629065046291086
8.889882423925105,5.333929454355063
4.631345795911574,2.778807477546944
2.2061370560557667,1.32368223363346
1.2590440868200508,0.7554264520920304
7.796235301062571,4.677741180637542
6.582785962181182,3.9496715773087097
7.336717912893012,4.402030747735807
2.9166774535801965,1.7500064721481179
2.2273432802809277,1.3364059681685565
1.1309019910109375,0.6785411946065625
4.155288029259372,2.493172817555623
6.309259181691698,3.785555509015019
4.530196405897591,2.718117843538555
4.937274298213562,2.9623645789281374
9.137428250443735,5.482456950266242
4.134299203209704,2.480579521925822
5.625905402438297,3.375543241462978
8.052877114670288,4.831726268802173
4.568885040891431,2.7413310245348588
6.598780302050861,3.9592681812305166
8.761273378720706,5.256764027232424
9.54568561291878,5.727411367751268
2.323661328361341,1.3941967970168048
9.339288626453449,5.603573175872069
5.429046637715844,3.2574279826295065
3.324199494690625,1.994519696814375
5.132221806144352,3.079333083686611
9.820293177569294,5.892175906541576
5.4335628459358265,3.260137707561496
3.958764492587574,2.375258695552544
6.700607688850532,4.02036461331032
3.1613105690037377,1.8967863414022426
1.6827699529779752,1.0096619717867852
2.159917497195843,1.2959504983175059
2.152412550619952,1.291447530371971
2.3671242416106493,1.4202745449663894
2.2494445538446914,1.3496667323068148
6.767872703228932,4.060723621937359
2.6369207595923037,1.582152455755382
4.111005549914768,2.466603329948861
9.071095689154106,5.442657413492464
5.265654762365851,3.159392857419511
7.008019646689244,4.204811788013546
2.5508788408146685,1.530527304488801
2.730601169278037,1.6383607015668222
1.3678175463983098,0.8206905278389859
2.520415567649481,1.5122493405896886
3.5073130512876274,2.1043878307725765
2.5930943584907213,1.5558566150944328
1.7983228038135004,1.0789936822881
2.085722839905407,1.2514337039432442
5.147008912294532,3.088205347376719
2.8570034656521326,1.7142020793912796
4.278428749432679,2.5670572496596074
5.530755437693712,3.318453262616227
7.213553457664288,4.328132074598573
1.3538092585698904,0.8122855551419342
8.194693590181384,4.91681615410883
6.6511035054181695,3.990662103250902
1.7358312875398472,1.0414987725239084
8.862207616960994,5.317324570176597
9.287851604786319,5.572710962871791
1.5497016386937736,0.9298209832162642
3.4918988333248335,2.0951392999949
8.255811518137552,4.953486910882531
7.734337213452926,4.640602328071755
2.6606891742073957,1.5964135045244374
2.8841439100303927,1.7304863460182358
4.334248925122438,2.6005493550734626
5.360706866719192,3.2164241200315153
6.564292943772664,3.938575766263598
4.320222756127952,2.592133653676771
5.162812445198331,3.0976874671189987
7.727238443203809,4.6363430659222855
1.330148826015381,0.7980892956092286
3.2719324990961867,1.9631594994577122
7.420146272960972,4.452087763776583
9.056861539184794,5.434116923510877
5.6050969790409955,3.3630581874245973
5.789021367387841,3.4734128204327046
1.9645481020579845,1.1787288612347908
5.026711301411092,3.0160267808466554
5.793555398095209,3.4761332388571256
3.1822345327125667,1.90934071962754
3.4231890785444286,2.053913447126657
4.395557467941604,2.6373344807649626
1.1806407799995373,0.7083844679997224
3.8987124902486046,2.3392274941491626
2.9030320629689017,1.741819237781341
3.9474761696012317,2.368485701760739
2.077859186373261,1.2467155118239566
9.014745526659055,5.408847315995433
6.342332081986438,3.8053992491918627
7.111920872300407,4.267152523380243
8.102541147466045,4.861524688479627
5.485979790361515,3.291587874216909
1.7822825927868133,1.069369555672088
5.83395887636693,3.500375325820158
6.281570062187912,3.768942037312747
7.70895526765897,4.625373160595382
4.884935916067114,2.930961549640269
2.148222725160074,1.2889336350960443
3.55398315218852,2.132389891313112
4.267740667587716,2.560644400552629
6.8132551719844106,4.087953103190646
6.137004742020207,3.6822028452121245
4.204870533080616,2.5229223198483695
9.878637239136816,5.92718234348209
6.451973374211985,3.871184024527191
3.1350411256239505,1.8810246753743702
1.9160422535836337,1.1496253521501802
2.375732252658988,1.4254393515953927
3.213619555460573,1.9281717332763437
2.446132359336001,1.4676794156016006
2.679103216461752,1.6074619298770512
3.565856518244624,2.139513910946774
2.560362357652793,1.5362174145916758
9.070888821637826,5.442533292982696
1.7221037109547799,1.033262226572868
5.720602506132292,3.4323615036793753
4.693571442906954,2.8161428657441725
9.841407552177458,5.904844531306474
2.008350119512471,1.2050100717074828
4.580700391411675,2.748420234847005
9.72523389947832,5.835140339686992
8.789564133045822,5.273738479827493
8.353648638543518,5.012189183126111
3.3211254434044584,1.9926752660426748
2.5379882865105925,1.5227929719063553
7.017788979319879,4.210673387591927
9.364383902148273,5.618630341288964
6.010866037125368,3.6065196222752203
6.144514205229099,3.686708523137459
3.5198118429425573,2.1118871057655344
7.925436398727432,4.755261839236459
2.6833937370177106,1.6100362422106265
3.913113127638193,2.347867876582916
4.828927947547751,2.8973567685286508
5.568493408160095,3.3410960448960574
3.181687591735722,1.9090125550414332
2.033531422652832,1.220118853591699
6.495580381974693,3.8973482291848156
3.597674979162302,2.158604987497381
6.231143992803511,3.7386863956821066
2.389264437467821,1.4335586624806926
5.330260916693358,3.198156550016015
5.793304892964272,3.4759829357785637
1.4664118314018422,0.8798470988411052
4.029438503745285,2.4176631022471713
2.209732092450768,1.325839255470461
1.5703747342549097,0.9422248405529459
9.909642091509507,5.945785254905704
3.9011846047725065,2.3407107628635035
8.288870012691714,4.973322007615028
3.2917658928738747,1.9750595357243248
7.133524500015364,4.280114700009218
7.842050739007179,4.705230443404307
6.360748665470599,3.8164491992823595
5.244185696951425,3.1465114181708556
4.706568227325417,2.82394093639525
4.139814398886958,2.4838886393321746
9.365762298230432,5.61945737893826
8.475574670089562,5.085344802053737
9.685242195998613,5.811145317599168
2.1186750113699024,1.2712050068219414
7.577807276832798,4.546684366099679
9.44506411138934,5.6670384668336045
2.6310975954909415,1.578658557294565
1.5984664063009975,0.9590798437805985
7.670085843610531,4.602051506166319
6.170258018619207,3.702154811171524
8.576458990824449,5.145875394494669
2.2579513896366055,1.3547708337819633
8.15740580673901,4.894443484043406
2.8146458804297008,1.6887875282578204
2.4729034857913406,1.4837420914748043
2.4783921813789362,1.4870353088273618
8.33117248208244,4.998703489249464
6.986774986265801,4.19206499175948
5.707588822922074,3.4245532937532444
4.229474357111522,2.5376846142669134
8.894804867317974,5.336882920390785
4.532005966803719,2.719203580082231
8.349394955244193,5.009636973146517
4.952214177131966,2.9713285062791797
4.392499864824169,2.635499918894501
5.164118071026458,3.0984708426158747
3.7124008674772786,2.227440520486367
7.72848442158626,4.6370906529517555
5.5244835108323125,3.3146901064993877
3.0899142563213555,1.8539485537928133
9.096171159471115,5.457702695682669
4.455020992358903,2.6730125954153414
5.891975750025898,3.5351854500155384
9.158248998680923,5.494949399208554
6.618141963225929,3.9708851779355574
2.0520823663752767,1.2312494198251662
9.458489112521276,5.675093467512766
6.6493724776427605,3.9896234865856566
4.014150531913775,2.408490319148265
2.2534486539704854,1.3520691923822912
8.146226703432664,4.887736022059598
6.580654803356621,3.9483928820139726
5.801149827786894,3.4806898966721365
9.045033247458619,5.427019948475171
8.097374901020777,4.8584249406124655
2.365073917594761,1.4190443505568564
3.805498610159934,2.2832991660959605
3.236402258330192,1.9418413549981153
7.695516633154092,4.617309979892456
1.3017919126220145,0.7810751475732087
6.129007163841849,3.6774042983051096
7.862128171666215,4.717276902999729
8.890890730855745,5.3345344385134466
4.078735738443167,2.4472414430659004
8.391315742048116,5.03478944522887
1.995685632596865,1.197411379558119
8.618070625610663,5.170842375366398
2.147397960987842,1.2884387765927052
4.575585615043305,2.745351369025983
8.175658292015981,4.905394975209589
2.349256846138964,1.4095541076833782
3.0632625570937733,1.837957534256264
7.500273115537596,4.500163869322558
7.480328828914669,4.488197297348801
6.770328695967676,4.062197217580605
7.2455360002039,4.34732160012234
5.884519990128366,3.5307119940770195
3.266191530162575,1.9597149180975446
4.111263941535275,2.466758364921165
2.634379451212831,1.5806276707276987
9.176055052002654,5.505633031201593
6.250526152895084,3.75031569173705
4.607662750872759,2.7645976505236556
5.1580522327971945,3.0948313396783167
9.525550056506338,5.715330033903802
2.380162628044722,1.4280975768268331
6.276068488151175,3.765641092890705
5.5529981099601935,3.331798865976116
6.503088118911831,3.9018528713470984
1.1629916543875645,0.6977949926325386
8.849115180497364,5.309469108298418
9.38906454235251,5.633438725411507
6.086198652302881,3.6517191913817286
7.26985741489203,4.3619144489352175
9.302494430595662,5.5814966583573975
7.3651477088205874,4.4190886252923525
2.3728513862283522,1.4237108317370113
6.186595241501319,3.7119571449007918
6.460435417445703,3.8762612504674223
4.817176041721474,2.8903056250328847
7.627998120622506,4.576798872373503
9.409303132921133,5.6455818797526796
9.330116616160987,5.598069969696592
5.057554342637189,3.0345326055823136
2.019142412566797,1.2114854475400783
9.863570790661012,5.918142474396607
8.550082778013408,5.130049666808045
2.1219641308294017,1.273178478497641
9.28757694355635,5.572546166133811
8.829067258559155,5.2974403551354925
5.669542514134649,3.4017255084807894
6.321478921704363,3.7928873530226186
4.591024334831173,2.7546146008987034
1.492854749398282,0.8957128496389692
4.016775174813109,2.410065104887865
8.225681037382103,4.935408622429262
1.0416882070414257,0.6250129242248554
4.001492545220298,2.400895527132179
4.58351824231849,2.7501109453910946
5.836560426441306,3.5019362558647833
9.278700547714845,5.567220328628907
4.1171139492936515,2.470268369576191
4.122578817066049,2.4735472902396296
7.637511232987736,4.582506739792642
5.069961468008264,3.0419768808049583
3.021443406459838,1.8128660438759028
5.07195564519424,3.043173387116544
2.2677131834181985,1.360627910050919
2.58748287855601,1.552489727133606
5.4853099546553175,3.2911859727931905
4.770329045540931,2.8621974273245585
